,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
89049,929248549399,"""

That's laughable. I tried editing and I was completely civil at the time. I was incorrectly accused of being a sockpuppet and banned without any evidence being presented. In fact, when I tried to appeal it the admins mocked my appeals and didn't address my arguments. So when I'm told I need to play nice and wikipedia wants new editors I know it is completely bullshit. If wikipedia really wanted new editors they wouldn't falsely accuse and ban people for shit they aren't guilty of. We all know the truth, you will get banned for """"wrongthink."""" Nothing on wikipedia really has to do with policy. 

Hell, I'll even show you my account if you want. Why would I bother making another one when it would just get banned without justification? 67.42.180.219  """,1,0,1,0,0,0
89118,929874294284,"There was at the time of the first redirect, smart guy. Just because some one decided to delete all relevant information pertaining to Caturday in favor of the spin-off term Lolcats doesn't make the wikiality any more factually based. I don't have to convince you, ptkfgs. The history and sources back me up. Caturday will not redirect to lolcats as long as I'm able to stop it. Don't just walk into an edit war. Do some looking first. I don't owe you imbeciles anything.",0,0,1,0,1,0
89160,930417024143,"Go fuck yourself asshole. By the way, this IP is an internet cafe so you can block me all the fuck you want. And Cunt, oops, I mean Cun, why don't you consider dusting your face for a reflection of an imbecile? Fucking arrogant prick.",1,1,1,0,1,0
89161,930425904059,"That's fucken offensive, you scumbag, wishing someone my age another year of voyeurism in a violent world!. . . .",1,1,1,0,1,0
89164,930436079484,"Your a twat, you just delete things that you dont have a clue about! Che Finlay Will orientate your ass!! He'l find you!!",1,0,1,1,1,0
89172,930485686785,"""

 A barnstar for you! 

  The Photographer's Barnstar your photos are horrible. You are an idiot. Fuck you    """,1,0,1,0,1,0
89191,930744531057,DONT BREAK WP:3RR BIATCH,0,0,1,0,0,0
89193,930747968046,"i am using the sandbox, ass wipe",1,0,1,0,0,0
89221,931003268606,"YOU ARE A PIECE OF F*CKING SH*T! 

f*ck you! i like to change wikipedia so back off... poophead",1,0,1,0,1,0
89233,931104895474,"You seem to be a pretty poor administrator 
Hiya, thanks for the 'last warning'. Upon looking over you're talk page you seem to be a pretty poor administrator. By the time you've read this, I will have fixed Tresckow's user page again. I do believe a blocking is in order. Cheerio; you're a complete and utter dick.",1,0,1,0,1,0
89247,931238264968,You dirty bastards. Arse!,1,0,1,0,1,0
89248,931269745588,And I don't give a damn.,0,0,1,0,0,0
89272,931571596699,"I have never once seen a tangible benefit from my work, not even a thank you. I have, however, been shit on over and over.",1,0,1,0,0,0
89285,931708626091,"Go fuck yourself for giving me a sandbox warning 

His face was BURNT in the attack. Watch the fucking episode before giving me your fucking warning.",1,0,1,0,1,0
89300,931876615243,"Fuck you Guoguo12! You have no life and no friends. So go fuck yourself because you are a weird bitch! I will block you soon! alright bitch bye
{{Talkback|Tdawg4701}",1,0,1,0,1,0
89335,932225815794,"(http://wiki.uschallengecoins.com/Main_Page)

IF YOU REVERT MY FUCKIN EDITS METROS I WILL KILL YOU!",1,0,1,1,0,0
89338,932244012827,"Jon513 

ur the biggest douchebag u dont even kno fuck u bitch",1,0,1,0,1,0
89346,932322500726,"To Ymblanter 

Eat my dick asshole, there's no way to contribute when this user - Ymblanter is misusing his powers.
Meet me irl so I can educate you, stupid mongoloid",1,0,1,0,1,0
89362,932570417236,This idiot graceful slick needs a friend to touch his no no spot 172.56.34.4,1,0,1,0,1,0
89401,933028621542,"Wow I just your pic 

WTF!!

Plastic Surgery isn't that expensive BITCH!",1,1,1,0,1,0
89403,933043638633,"Dreadstar, LittleMountain5, and some jerk on the Internet are retarded assholes. Dreadstar is a pathetic nerdy little fuck with no prospects for ever meeting a woman he didn't pay for. LittleMountain5 doesn't have to worry about it because he's a flaming fag with an insatiable lust for semen. Some jerk on the Internet is just a sorry piece of shit in general, and if he keeps editing MY page, I'm going to erase his page as soon as I get unblocked.",1,0,1,0,1,0
89460,933696973803,P.S. Comic Sans sucks,1,0,1,0,0,0
89467,933751190041,"""I would like to extend a fat, robust FUCK YOU to the asshole who deleted my criticism of Schengen.  And you wonder why I continue to vandalize Wikipedia? Its because some fucking asshole from the Wiki community continually deletes whatever I post.  Yes I have used profanity, and yes I have often not followed protocols.  Yet when I have followed """"Wiki"""" protocols, even kindly worded comments are promptly deleted by the assholes of Dickipedia.  To all of you at Wikipedia, I extend a fat and boisterous FUCK YOUfor deleting my comments -)

""",1,1,1,0,1,0
89473,933854758839,"Hey
Listen dude, you need to stop being a little bitch about everything. You whine and whine and whine until the admins decide that they'll shut you up, by shoving a pacifier in your mouth in the form of whatever your 13-year old ass desires. Tell you what, go suck your mother's titties; you'll be farther then I am, but in a less than dignified way. Some people get off of incest; I wish you the best of luck with that.

Sincerely yours,
David

P.S.
Suck my fucking dick, you dumb bastard.",1,1,1,0,1,0
89490,934090328928,"hey jerk 

go write about gardening or britney spears or toby keith and FUCKING stop ruining articles on topics you have no damn clue about.",1,1,1,0,1,0
89505,934195117108,get a life you stupid wikipedia nerd seriosly who deletes peoples stuff all day,1,0,1,0,1,0
89525,934424502858,"I used the exact same bullshit you wrote, hypocrite.",1,0,1,0,1,0
89528,934456749241,"Covers 

Fuck! I have a cover by Deep Purple and Children O fBodom also. If it's not Children of Bodom, then who the fuck was that? I still have the song. The vocals and everything are so much like Children O fBodom. Do some research on that guys. Also see if Deep Purple did that. I have that one too.",1,0,1,0,0,0
89541,934555189132,"Eternal Pink why have you named you main guy in your crap manga because evreryone thinks the same thing that it will be fucking rubbish and it will kill all manga 
and no one thinks you can make one they all think you won't be able to finish it(or even start)",1,0,1,0,1,0
89632,935617070885,"""

Are you a pole smoker? Do you suck cock?  —Preceding unsigned comment added by 173.70.228.251   """,1,0,1,0,0,0
89648,935795387733,"What is your fucking problem?? I added the reference sources, If it is anyone who is going to get pinched for a 3RR violation it's you not me so just FUCKING COOL OUT! I am trying to be a good contributor but you are trying my patience!",1,0,1,0,0,0
89723,936543241924,"Reply 

What the fuck was that excuse for? And about you warning me just now, I want proof. Where and what the FUCK did I do? User:Factual80man",1,0,1,0,0,0
89729,936643521062,"""

 Bias & POV's allowed by wikimods 

In a nutshell - I am tired of only one side of things being presented and promoted! Those links to forums on the movie page ARE biased to the point that they attack and /or delete ANYTHING and ANYONE who says so much as """"I think this movie could be done better"""". and YOU idiots ALLOW AND ENABLE IT! the dumbass supporters of this flick throw childish fits anytime anything they don't aggree with is said, spouting off with such classic bullshit lines as """"SHUTUP YOU HATING CRYBABY"""".

Plain and simple - Live honorably, or die by the sword.

GYSNU""",1,0,1,0,0,0
89731,936672281838,"Fuck you, you fucking gayass motherfucker.",1,1,1,0,1,0
89734,936691619031,"mind telling me 

mind telling me why you have an automated bot who blindly reverted my honest edit within seconds? Without you even looking at it? Fuck you.",1,0,1,0,0,0
89752,936949968466,"do you know what i say gas the mother fucking jews 

ANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEACHANHERO KILL YOURSELF DRINK BLEAC",1,1,1,0,0,1
89758,936990216658,"queer 

why are you a faggot?",1,0,1,0,1,0
89764,937069421046,I will murder your pets and slash your tires.  You are such a giant assclown.  My name is Byran Mattison and I am a gay football player.  I play for the Ravens and I love dick.,1,0,1,1,1,0
89777,937200717164,"Asshole, why did you bring everything here. Tell me!!! 117.198.154.102",1,0,1,0,1,0
89802,937631542158,What the fuck are you talking about?,1,0,1,0,0,0
89808,937693168535,SUCK MY PLUMS YOU STUPID SEPTIC CUNT,1,1,1,0,1,0
89815,937750246895,You suck! Nah im joking. You suck eggs! Nah im jk. U have no life. U are obsessed with Wikipedia and have alienated yourself from society. Ha.,1,0,1,0,1,0
89847,938091901289,""" Edit summaries like """"No spewing crap out of your ass"""" are not acceptable.""",1,0,1,0,1,0
89859,938201113454,"penis 

penis pensis",1,0,1,0,0,0
89863,938271338389,"love to suck fat, black cock. I",1,0,1,0,0,0
89896,938608837741,"He called himself hand banana and attempted to rape me from behind, i try not to speak to him anymore",1,0,1,0,0,0
89941,939105478243,"Flewis stop sprouting nonsense. 

U freaking bastard.",1,0,1,0,1,0
89950,939231976320,"Cause of Death 

Fuck exicution, put down Murder was the mutha fuckin' case, and Shawtnegger was tha murdera!",1,0,1,0,1,0
89959,939317186208,"dude  

y r u such a fukin nerd wit no life?????",1,0,1,0,1,0
89962,939347358556,"Hey asshole, she's 18 years old. The briefing stated it. Changed. user:anonymous",1,0,1,0,1,0
89976,939547298537,"YO B1TCH! 

you absolute fuk1ng little b1tch you wanna step up face to face toe to toe you fuk1ng absolute tiny little fuk1ng hopeless b1tch?124.180.159.192",1,1,1,0,1,0
89978,939559373078,"Fuk off then douchbag.

This dope needs to investigated for Kleargear fraud. NEER DO WELL BLOG",1,0,1,0,1,0
89989,939721808628,"YOU ARE A BUNCH OF FOOLS AND IDIOTS. YOU REMOVED MY LAST POST BECAUSE IT REVEALED WHAT FOOLS YOU ARE!! THIS IS OBVIOUSLY A ONE-SIDED MATCH AS I DO NOT HAVE SYSOP/ADMINISTRATOR RIGHTS. IF YOU DON'T LIKE WHAT I POST, THEN DON'T READ IT!!! LET OTHERS DECIDE!!! ONCE AGAIN, THIS IS WIKIPEDIA CENSORSHIP.  98.195.24.26",1,0,1,0,1,0
90015,940023362373,"""

""""No, we're just trying to serve WikiJustice, as I call it. Vandals will get peneltized for what they did wrong. """"

peneltized ??? WTF ?? peneltized ?? stupid cunt . learn to spell""",1,0,1,0,1,0
90049,940352058549,"August 2005 (UTC)

Fuck you guys. I had to look up what you mean by  sockpuppet, and I assure you I have never met those two awesome dudes in my life. Maybe you need to accept that more and more people know Aquman is an cocksucker. By the way, I don't shove my fist up anyone's ass but my girlfriend's. Thank you very much.  05:40, 18",1,0,1,0,1,0
90053,940370702108,"What ıs your fuckıng malfunctıon, do you prınt lıes or do you want the truth?

These are the flags of Byzantıum: http://en.wikipedia.org/wiki/Byzantine_Empire

What ıs the fuckıng problem?",1,0,1,0,1,0
90076,940615911114,"JEW 

Get the fuck out of here you jewish son of a bitch, I'll rape your fucking family if you don't leave you semite bastard. I will shoot you if you return, because you're a dirty semite, I hope you choke on a fucking bagel, prick. Shalom. We Came In?",1,1,1,1,1,1
90079,940630488253,Fuck you! You sadistic admin that orgasms when deleting articles.,1,0,1,0,1,0
90080,940654489619,"Do it Our Way (Play) 

Bruv... fuck off, I bought the flat, back in January and I've only edited on here as I see fit, so I dunno how I've abused multiple accounts and I don't think you're an idiot, I know you are a 24 carat idiot, look at the edit history on Do it Our Way it originally said it was R&B;/pop so if you don't believe me, you got eyes use 'em and I'll expect an apology! 86.182.64.127",1,0,1,0,0,0
90109,941007383834,"Hi, my name is Widr and I love to suck some African mansausage.",1,0,1,0,0,0
90114,941027318697,Look up my damn idiots troll.,1,0,1,0,1,0
90141,941313605453,"Sitush you are an ass.  I do not know who let you loose on Wikipedia, NCRT textbooks are writtin from the sources in the India Office Archive. Every historical work including that of Seely depends to some extent on primary sources that work has been published and the authors of the Singahi article have cited from it.
These are spurious and non academic grounds of objecting to the article. Its just making mischief, I invite anybody from a higer academic background to examine all Sitush   edits. 

Examining Sitush|talk]]) edits all over Wikipedia as I have done establishes he is a menace and taking wikipedia backwards. Sitush I suspect you are just a 14 year old kid treating wikipedia as a toy",1,0,1,0,1,0
90159,941500073362,"Your blocks do not deter me 
I may be blocked but you are still an asshole. And coward.  93.138.126.185",1,0,1,0,1,0
90163,941563863362,I cannot resist another man's cock! I love it when I get railed with a foot long donkey dick.,1,0,1,0,0,0
90177,941699931618,"I AM SICK AND FUCKING TIRED OF SEEING THIS MOTHERFUCKER'S FACE. THIS ASSHOLE WAS A PIECE OF SHIT WHO MASTERMINDED THE MURDER OF 3,000 INNOCENT PEOPLE. FOR THIS COCKSUCKING ANTI-AMERICAN MOTHERFUCKER TO HAVE AN ARTICLE IS INSULTING TO EVERY VICTIM OF 9/11. IF I COULD EXHUME MOHAMMED ATTA'S BODY AND BRING HIM BACK TO LIFE, I WOULD. THEN I WOULD WATERBOARD HIM FOR DAYS ON END.",1,1,1,0,1,0
90185,941747024952,"lol w/e then i was just trying to hlp out 

i dont know what this blcok stuff is or why you have blocked me for tryin to fix an articl but i know not to do it again

this is pretty stupid imo you could have just fixed the fucking mistake",1,0,1,0,0,0
90187,941778377211,This is my fucking page I can say whatever I want. Prove me wrong.,1,0,1,0,0,0
90203,941966481146,What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.What a bloody fool.,1,0,1,0,1,0
90222,942246792565,"I AM GOING TO CALL THE POLICE, SON OF A BITCH",1,0,1,0,1,0
90289,942946688949,"Hello 
Hear me dammed bastard, some images aren't mine but don't delete it of you will have problems with me, Please think and please don't not delete the images or you will have killed by every persons in wikipedia, instead you aren't nobody and nothing for delete the images of everybody. Thanks.",1,0,1,1,1,0
90293,943030893183,the eart will grow a big dick and fuck jupeter,1,0,1,0,0,0
90312,943142175003,Thanks for the heads up asshole.,1,0,1,0,1,0
90318,943247990931,"""

 you dont know shiiiiiiiit 

kyuubi doesnt have limitless chakra. most of all the demons dont have much difference in power. kyuubi isnt more intelligent then the others. naruto cant use shadow clones as much as he wants, he will run out of chakra. you obviously dont know shit. if you actually payed attention to any of the series you would know this. you should give up following this anime. i know this anime at the back of my hand and obviously you dont. your information is """"anything but"""". you're an admin so you expect people to be afraid of you. big MOTHER FUCKING DEAL! wow youre an admin woohoo you can scare people by saying you can block them because you cant back up your answers. theres a word for little idiots with a lot of power....pussy.""",1,0,1,0,1,0
90322,943288175601,"""

 FYI: you suck 

I craZturtle am here to tell you that I did not include copyrighted information in my article: """"All the biggest loser contestants"""" I am telling you I did not go to that website AT ALL. All of the information in my article is ORIGINAL. So I don't think it's fair that my article was deleted on such short notice.""",0,0,1,0,1,0
90339,943461443816,"hi dipshit 

just so we're clear, i'm into vandalizing, making occassional intentional errors, and making valuable contributions that none of you other idiots know anything about. the problem is, which is which? LOLOLOLOLOLOLOLOLpenis",1,0,1,0,1,0
90358,943677859898,"Hello, and welcome to DiverseMentality's Wikipedia user page! I'm happy to be a toe licker of Wikipedia who both gives yummy blowjobs and is happy to clean your asshole as well.

I am an 18-year old transvestite that is currently selling his ass at community college and am working my way up to someday eventually getting some pussy because of my love of cunts (as seen through my editing of many cunt-related articles). I hopes to become notable enough by Wikipedia's faggots and have my own anus featured on the homepage.",1,0,1,0,1,0
90419,944416275790,"hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!!

hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!!

hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!!hi my nahi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! mhi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! ehi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin life, i am a saaaaad little cunt!!!!!!!!!!!!! hi my name is monkeyman and i am a pedo and i need to get a fuckin",1,1,1,0,1,0
90435,944535265134,"Can I insert my big dick into your vagina? 

It will make you feel good.",1,0,1,0,0,0
90468,944914042307,"""

 Some warm urine for you! 

  You   """,1,0,1,0,0,0
90494,945327379993,"Alright, well do us all a favor. FUCK OFF! No one wants to read these articles and see that citation bullshit all over the page. That stuff has been there for years and no one gave a rats ass until now. Seriously dude, fuck off.",1,0,1,0,1,0
90495,945336908908,"please no profanity when u talk to me I am a very religious person, by the way my friend said fuck you",1,0,1,0,0,0
90508,945487201597,"The only thing you sons of biches can do. FUCK YOU.FUCK YOU.

Now block me properly. I can sign up again and do all the stuff again.",1,1,1,0,1,0
90535,945730512710,"i have know idiots before but nothing quite like you AVRUCH.I do wish you would get a life instead of trying to fabricate the lives of others. You could not get a clearer quote from a High Court Judge and my dad won the case, won recognition (which was obvious)and won costs!!!!!    msds",1,0,1,0,1,0
90571,946067974386,"""all a bunch of lying fuckers who enjoy stalking people, like Elen The Stalker does, so fuck you all and fuck this shitty excuse for an """"encyclopedia"""" that's nothing but biased shit""",1,0,1,0,1,0
90591,946236969441,You are very dumb because you offend other users you mother fucker!,1,0,1,0,1,0
90596,946254272107,"Yep, and after you vandalized it again, I re-reverted it, dipshit.",1,0,1,0,0,0
90658,946779721124,"Whatever 

Get a fucking life, you sad fool. You just sit here and edit Wikipedia every hour, do you even eat? Get some fresh air, instead your ass is glued to the screen. Have a good day, sir.",1,0,1,0,1,0
90669,946890069265,Here's your fucking reference.  http://www.state.gov/g/drl/rls/102406.htm#_Toc174854655,1,0,1,0,0,0
90673,946958759269,"FUCK YOU 

FUCK YOU ASSHOLE",1,1,1,0,1,0
90715,947446355460,FUCKING WANKER. FUCK OFF BEFORE I COME AND LEAVE U 6FT UNDER,1,1,1,1,1,0
90734,947629102096,SHUT THE FCK UP FERRET,1,0,1,0,1,0
90748,947784776197,"GO SUCK A DICK YOU BITCH, YOU CANT SOTP ME CUNT BAG",1,1,1,0,1,0
90771,948028025832,"You Can't Stop Me 

There's nothing you can do. It's out of your control. We will continue. Either stop blocking me or continue sucking the di*ks of chicken fuc*ers.",1,0,1,0,1,0
90813,948455451399,- by a person with no life and takes it up the ass,1,0,1,0,0,0
90827,948594646420,"Never Said That! 

I never said you criticised my opinions. I said it was funny that you threw the rulebook in my face regarding my objections toward the rulebook. Go ahead and fucking block me. It just makes you twice as immature. Silence the ones standing up to you.",1,0,1,0,0,0
90832,948639195890,"Dunno who the fuck you are, but evidently you completely misunderstood the situation.  Don't post messages if you haven't got a fucking clue what's going on. 200.120.210.115",1,0,1,0,0,0
